user_id,task_id,involved_uncertainty,human_agency,automation_desire,z_human_agency,z_automation_desire,w_uncertainty,wbu_base,wbu,classification,Importance,Frequency,quadrant
b090e62a-35ff-4a9c-9bb3-b13b881db45d,21558,1,4,3,1.5556349186104046,-0.534522483824849,0.0,2.0901574024352536,0.0,Not Intrapreneurial,4.37,5,Core
b090e62a-35ff-4a9c-9bb3-b13b881db45d,21562,1,3,3,0.2828427124746191,-0.534522483824849,0.0,0.8173651962994681,0.0,Not Intrapreneurial,4.26,4,Core
b090e62a-35ff-4a9c-9bb3-b13b881db45d,21565,1,2,3,-0.9899494936611664,-0.534522483824849,0.0,-0.45542700983631734,-0.0,Not Intrapreneurial,4.15,4,Core
b090e62a-35ff-4a9c-9bb3-b13b881db45d,21566,1,2,4,-0.9899494936611664,1.8708286933869704,0.0,-2.860778187048137,-0.0,Not Intrapreneurial,4.1,5,Core
b090e62a-35ff-4a9c-9bb3-b13b881db45d,21567,1,2,4,-0.9899494936611664,1.8708286933869704,0.0,-2.860778187048137,-0.0,Not Intrapreneurial,4.0,5,Core
b090e62a-35ff-4a9c-9bb3-b13b881db45d,21570,1,2,3,-0.9899494936611664,-0.534522483824849,0.0,-0.45542700983631734,-0.0,Not Intrapreneurial,3.75,4,Routine
494624da-6ebf-43d4-a843-9114931430ed,15595,4,4,2,0.0,-1.5,0.75,1.5,1.125,Not Intrapreneurial,4.41,3,Critical
494624da-6ebf-43d4-a843-9114931430ed,15614,3,4,3,0.0,-0.5,0.5,0.5,0.25,Not Intrapreneurial,4.27,5,Core
494624da-6ebf-43d4-a843-9114931430ed,15593,3,3,3,-1.0,-0.5,0.5,-0.5,-0.25,Not Intrapreneurial,4.22,3,Critical
494624da-6ebf-43d4-a843-9114931430ed,15608,4,5,5,1.0,1.5,0.75,-0.5,-0.375,Not Intrapreneurial,4.11,3,Critical
2bc8962e-fe6f-422d-b477-1c6550608391,18940,1,3,3,0.0,0.0,0.0,0.0,0.0,Not Intrapreneurial,4.42,7,Core
161021b2-b947-427c-a6c6-8b4c1812bd05,22082,5,3,1,1.0,0.0,1.0,1.0,1.0,Not Intrapreneurial,3.96,5,Routine
161021b2-b947-427c-a6c6-8b4c1812bd05,1476,3,1,1,-1.0,0.0,0.5,-1.0,-0.5,Not Intrapreneurial,3.73,5,Routine
6e65eccf-082a-4a7b-9d6a-54ad8f256744,1782,2,1,3,-1.4142135623730951,0.0,0.25,-1.4142135623730951,-0.3535533905932738,Intrapreneurial,4.42,5,Core
c6aa4f2f-e5cc-4b30-8227-244a0b665698,18855,1,1,1,-0.33333333333333365,-0.7453559924999299,0.0,0.41202265916659625,0.0,Not Intrapreneurial,4.28,3,Critical
c3b29820-d096-4d4a-8bc6-7509127b8c0d,1476,4,3,4,-0.5000000000000004,-0.5000000000000004,0.75,0.0,0.0,Not Intrapreneurial,3.73,5,Routine
c3b29820-d096-4d4a-8bc6-7509127b8c0d,1482,4,4,4,1.9999999999999998,-0.5000000000000004,0.75,2.5,1.875,Not Intrapreneurial,3.56,3,Peripheral
c3b29820-d096-4d4a-8bc6-7509127b8c0d,22083,4,3,5,-0.5000000000000004,1.9999999999999998,0.75,-2.5,-1.875,Not Intrapreneurial,3.17,4,Routine
f01fea8c-ab47-4969-8a76-b19e6375ff78,1776,4,4,4,1.4142135623730951,1.4142135623730951,0.75,0.0,0.0,Not Intrapreneurial,4.3,5,Core
9b8b74b5-b29c-4738-8bd3-4ef6870b7f6a,3470,4,2,1,-0.7071067811865475,-0.7071067811865474,0.75,-1.1102230246251565e-16,-8.326672684688674e-17,Intrapreneurial,3.47,3,Peripheral
9b8b74b5-b29c-4738-8bd3-4ef6870b7f6a,3480,1,2,2,-0.7071067811865475,1.4142135623730951,0.0,-2.121320343559643,-0.0,Not Intrapreneurial,3.21,3,Peripheral
05568a43-f3c1-459a-86d3-14ad5f28caf6,3900,1,4,1,0.0,0.0,0.0,0.0,0.0,Not Intrapreneurial,3.19,3,Peripheral
161021b2-b947-427c-a6c6-8b4c1812bd05,1485,4,3,1,1.0,0.0,0.75,1.0,0.75,Not Intrapreneurial,3.79,5,Routine
161021b2-b947-427c-a6c6-8b4c1812bd05,1475,4,1,1,-1.0,0.0,0.75,-1.0,-0.75,Not Intrapreneurial,3.66,4,Routine
6c4415de-f3b6-4e2f-9097-ca4897f0e796,15595,4,4,4,-0.5000000000000004,0.5000000000000004,0.75,-1.0000000000000009,-0.7500000000000007,Not Intrapreneurial,4.41,3,Critical
6c4415de-f3b6-4e2f-9097-ca4897f0e796,15614,4,4,4,-0.5000000000000004,0.5000000000000004,0.75,-1.0000000000000009,-0.7500000000000007,Not Intrapreneurial,4.27,5,Core
6c4415de-f3b6-4e2f-9097-ca4897f0e796,15607,4,4,3,-0.5000000000000004,-1.9999999999999998,0.75,1.4999999999999993,1.1249999999999996,Not Intrapreneurial,3.62,4,Routine
808c58a4-5331-4b2b-9de1-3c10e522c85c,23323,2,1,4,-1.0,1.0,0.25,-2.0,-0.5,Not Intrapreneurial,4.22,5,Core
83223b14-0648-4304-b2c2-42c77439186c,22638,5,5,1,0.5388159060803247,0.0,1.0,0.5388159060803247,0.5388159060803247,Not Intrapreneurial,4.1,6,Core
403f0e30-c641-441a-a071-421ee005bdbd,1776,4,4,1,1.0206207261596576,-0.4082482904638628,0.75,1.4288690166235205,1.0716517624676403,Not Intrapreneurial,4.3,5,Core
403f0e30-c641-441a-a071-421ee005bdbd,21000,3,4,1,1.0206207261596576,-0.4082482904638628,0.5,1.4288690166235205,0.7144345083117603,Not Intrapreneurial,4.13,7,Core
403f0e30-c641-441a-a071-421ee005bdbd,1779,3,4,1,1.0206207261596576,-0.4082482904638628,0.5,1.4288690166235205,0.7144345083117603,Not Intrapreneurial,4.08,5,Core
403f0e30-c641-441a-a071-421ee005bdbd,1778,3,2,2,-1.8371173070873834,2.4494897427831783,0.5,-4.286607049870562,-2.143303524935281,Not Intrapreneurial,3.81,5,Routine
c67284bb-eecf-44e8-9ec6-69f9333ae2ff,3580,3,4,5,0.9045340337332909,0.0,0.5,0.9045340337332909,0.45226701686664544,Intrapreneurial,4.09,5,Core
c67284bb-eecf-44e8-9ec6-69f9333ae2ff,3586,3,3,5,-0.30151134457776363,0.0,0.5,-0.30151134457776363,-0.15075567228888181,Not Intrapreneurial,4.04,5,Core
c67284bb-eecf-44e8-9ec6-69f9333ae2ff,3581,2,4,5,0.9045340337332909,0.0,0.25,0.9045340337332909,0.22613350843332272,Intrapreneurial,3.99,3,Peripheral
c67284bb-eecf-44e8-9ec6-69f9333ae2ff,3590,2,2,5,-1.507556722888818,0.0,0.25,-1.507556722888818,-0.3768891807222045,Not Intrapreneurial,3.97,5,Routine
ffffa68b-b16e-4f6a-8060-17f4df8c40d6,3580,3,1,2,-1.4142135623730951,-1.224744871391589,0.5,-0.1894686909815062,-0.0947343454907531,Intrapreneurial,4.09,5,Core
ffffa68b-b16e-4f6a-8060-17f4df8c40d6,3591,3,2,3,0.7071067811865474,0.0,0.5,0.7071067811865474,0.3535533905932737,Not Intrapreneurial,3.67,3,Peripheral
ffffa68b-b16e-4f6a-8060-17f4df8c40d6,3588,1,2,4,0.7071067811865474,1.224744871391589,0.0,-0.5176380902050416,-0.0,Not Intrapreneurial,3.62,3,Peripheral
37194fb0-4583-4a89-851a-baf44e52d2be,15898,3,3,3,0.13483997249264842,0.5388159060803247,0.5,-0.40397593358767625,-0.20198796679383813,Not Intrapreneurial,4.48,4,Core
60ab9cbc-cbe2-4d7b-bb0a-160f795045f1,14707,2,3,2,0.1856953381770517,-0.9284766908852595,0.25,1.1141720290623112,0.2785430072655778,Not Intrapreneurial,4.58,7,Core
60ab9cbc-cbe2-4d7b-bb0a-160f795045f1,14698,1,1,4,-2.0426487199475707,1.2998673672393628,0.0,-3.3425160871869335,-0.0,Not Intrapreneurial,4.35,5,Core
60ab9cbc-cbe2-4d7b-bb0a-160f795045f1,14710,4,3,2,0.1856953381770517,-0.9284766908852595,0.75,1.1141720290623112,0.8356290217967334,Not Intrapreneurial,4.04,3,Critical
60ab9cbc-cbe2-4d7b-bb0a-160f795045f1,14695,4,4,2,1.2998673672393628,-0.9284766908852595,0.75,2.2283440581246223,1.6712580435934667,Not Intrapreneurial,4.0,3,Critical
60ab9cbc-cbe2-4d7b-bb0a-160f795045f1,14708,2,3,3,0.1856953381770517,0.1856953381770517,0.25,0.0,0.0,Not Intrapreneurial,3.57,3,Peripheral
60ab9cbc-cbe2-4d7b-bb0a-160f795045f1,14722,2,3,4,0.1856953381770517,1.2998673672393628,0.25,-1.1141720290623112,-0.2785430072655778,Not Intrapreneurial,3.18,3,Peripheral
d09cad97-d2ad-4e89-84fc-efd9f338ea30,20184,2,1,1,0.0,-1.0,0.25,1.0,0.25,Not Intrapreneurial,4.44,5,Core
d09cad97-d2ad-4e89-84fc-efd9f338ea30,12913,2,1,2,0.0,1.0,0.25,-1.0,-0.25,Not Intrapreneurial,4.04,4,Core
a0736564-37d1-4f2e-82e8-a31edd4fd58b,1282,4,4,3,1.0,-0.5773502691896258,0.75,1.5773502691896257,1.1830127018922192,Not Intrapreneurial,3.79,7,Routine
a0736564-37d1-4f2e-82e8-a31edd4fd58b,1288,3,3,3,-1.0,-0.5773502691896258,0.5,-0.42264973081037416,-0.21132486540518708,Not Intrapreneurial,3.94,6,Routine
37194fb0-4583-4a89-851a-baf44e52d2be,15889,3,3,3,0.13483997249264842,0.5388159060803247,0.5,-0.40397593358767625,-0.20198796679383813,Not Intrapreneurial,4.38,5,Core
37194fb0-4583-4a89-851a-baf44e52d2be,15899,3,4,3,1.2135597524338357,0.5388159060803247,0.5,0.674743846353511,0.3373719231767555,Not Intrapreneurial,3.91,5,Routine
37194fb0-4583-4a89-851a-baf44e52d2be,15885,1,1,1,-2.0225995873897262,-2.334868926348074,0.0,0.31226933895834774,0.0,Not Intrapreneurial,2.92,3,Peripheral
2955a7f3-3ecd-4947-82d8-ae4b01f539d5,20946,4,2,4,-0.24253562503633275,0.3973597071195132,0.75,-0.6398953321558459,-0.4799214991168844,Intrapreneurial,3.68,3,Peripheral
068bb185-3dfa-4d24-b40b-5b0b602260ec,16280,3,4,4,0.5590169943749476,0.6324555320336755,0.5,-0.07343853765872799,-0.036719268829363994,Not Intrapreneurial,4.32,5,Core
068bb185-3dfa-4d24-b40b-5b0b602260ec,16277,4,5,3,1.341640786499874,-1.5811388300841898,0.75,2.922779616584064,2.192084712438048,Not Intrapreneurial,3.95,3,Peripheral
068bb185-3dfa-4d24-b40b-5b0b602260ec,16270,4,2,4,-1.0062305898749053,0.6324555320336755,0.75,-1.6386861219085809,-1.2290145914314357,Intrapreneurial,3.65,3,Peripheral
7ea39638-f3af-4b6c-a482-4f92eab709dd,12904,3,2,5,0.0,1.5811388300841895,0.5,-1.5811388300841895,-0.7905694150420948,Intrapreneurial,4.62,5,Core
7ea39638-f3af-4b6c-a482-4f92eab709dd,20189,2,3,3,1.5811388300841895,-1.5811388300841895,0.25,3.162277660168379,0.7905694150420948,Not Intrapreneurial,4.21,4,Core
7ea39638-f3af-4b6c-a482-4f92eab709dd,20188,4,2,4,0.0,0.0,0.75,0.0,0.0,Not Intrapreneurial,3.58,5,Routine
ea83e8c2-9c2b-461a-a556-32b0ff79bc3a,20329,4,4,3,0.5773502691896258,-0.5773502691896258,0.75,1.1547005383792517,0.8660254037844388,Not Intrapreneurial,4.52,4,Core
ea83e8c2-9c2b-461a-a556-32b0ff79bc3a,20321,4,4,3,0.5773502691896258,-0.5773502691896258,0.75,1.1547005383792517,0.8660254037844388,Intrapreneurial,4.14,4,Core
d4ec9120-e14c-4a4e-a4db-5e646dc39a63,1033,3,3,3,1.7320508075688774,-1.7320508075688774,0.5,3.464101615137755,1.7320508075688774,Not Intrapreneurial,4.22,3,Critical
d4ec9120-e14c-4a4e-a4db-5e646dc39a63,1026,1,2,4,-0.5773502691896258,0.5773502691896258,0.0,-1.1547005383792517,-0.0,Intrapreneurial,4.05,3,Critical
cf9dd007-f772-4938-88e3-67110c8f8353,20483,3,2,3,-2.401922307076307,-0.7745966692414834,0.5,-1.6273256378348235,-0.8136628189174118,Not Intrapreneurial,4.48,3,Critical
cf9dd007-f772-4938-88e3-67110c8f8353,130,4,4,3,0.16012815380508713,-0.7745966692414834,0.75,0.9347248230465706,0.7010436172849279,Not Intrapreneurial,4.4,5,Core
cf9dd007-f772-4938-88e3-67110c8f8353,134,3,4,3,0.16012815380508713,-0.7745966692414834,0.5,0.9347248230465706,0.4673624115232853,Not Intrapreneurial,4.1,3,Critical
cf9dd007-f772-4938-88e3-67110c8f8353,20488,3,4,4,0.16012815380508713,1.2909944487358056,0.5,-1.1308662949307184,-0.5654331474653592,Not Intrapreneurial,3.79,5,Routine
8dd70ec7-13f2-49dc-abf2-81a7447867de,20328,3,2,5,0.142857142857143,0.6546536707079773,0.5,-0.5117965278508343,-0.25589826392541715,Not Intrapreneurial,4.52,3,Critical
a0736564-37d1-4f2e-82e8-a31edd4fd58b,1287,3,4,4,1.0,1.7320508075688774,0.5,-0.7320508075688774,-0.3660254037844387,Not Intrapreneurial,3.47,5,Routine
3efb2f40-3eb6-48e9-a05d-b9ce147b72df,23314,3,5,3,1.6164477182409742,0.7293249574894728,0.5,0.8871227607515014,0.4435613803757507,Not Intrapreneurial,4.64,7,Core
3efb2f40-3eb6-48e9-a05d-b9ce147b72df,23315,2,5,1,1.6164477182409742,-1.6045149064768403,0.25,3.2209626247178145,0.8052406561794536,Not Intrapreneurial,4.62,7,Core
3efb2f40-3eb6-48e9-a05d-b9ce147b72df,23319,3,1,1,-1.2572371141874243,-1.6045149064768403,0.5,0.3472777922894159,0.17363889614470795,Not Intrapreneurial,4.45,5,Core
3efb2f40-3eb6-48e9-a05d-b9ce147b72df,23320,1,2,3,-0.5388159060803247,0.7293249574894728,0.0,-1.2681408635697975,-0.0,Not Intrapreneurial,4.41,7,Core
3efb2f40-3eb6-48e9-a05d-b9ce147b72df,23322,1,2,3,-0.5388159060803247,0.7293249574894728,0.0,-1.2681408635697975,-0.0,Not Intrapreneurial,4.29,6,Core
3efb2f40-3eb6-48e9-a05d-b9ce147b72df,23323,3,3,3,0.1796053020267749,0.7293249574894728,0.5,-0.5497196554626979,-0.2748598277313489,Not Intrapreneurial,4.22,5,Core
3efb2f40-3eb6-48e9-a05d-b9ce147b72df,23324,3,2,2,-0.5388159060803247,-0.4375949744936837,0.5,-0.10122093158664103,-0.050610465793320514,Not Intrapreneurial,4.16,4,Core
3efb2f40-3eb6-48e9-a05d-b9ce147b72df,23333,1,2,3,-0.5388159060803247,0.7293249574894728,0.0,-1.2681408635697975,-0.0,Not Intrapreneurial,3.78,3,Peripheral
9244e71e-31b1-4837-a5df-24a5979a1511,23195,1,2,5,0.0,0.0,0.0,0.0,0.0,Not Intrapreneurial,4.6,5,Core
9244e71e-31b1-4837-a5df-24a5979a1511,23213,3,2,5,0.0,0.0,0.5,0.0,0.0,Not Intrapreneurial,3.84,5,Routine
9244e71e-31b1-4837-a5df-24a5979a1511,23214,3,2,5,0.0,0.0,0.5,0.0,0.0,Not Intrapreneurial,3.82,4,Routine
c0e8eb54-7523-46ec-af1d-d7a3f199ffe9,3401,2,3,2,0.0,0.0,0.25,0.0,0.0,Not Intrapreneurial,4.15,3,Critical
779c682a-290e-4ce7-8ea9-bfa1755b3d00,16157,4,1,3,-1.0,-1.0,0.75,0.0,0.0,Not Intrapreneurial,4.29,5,Core
779c682a-290e-4ce7-8ea9-bfa1755b3d00,16168,4,3,4,1.0,1.0,0.75,0.0,0.0,Not Intrapreneurial,4.0,3,Critical
c35fc143-01c3-4f93-b7f5-8b498f6a267a,3394,3,1,2,-1.0,-0.30151134457776363,0.5,-0.6984886554222364,-0.3492443277111182,Not Intrapreneurial,4.37,3,Critical
c35fc143-01c3-4f93-b7f5-8b498f6a267a,3395,1,2,3,1.0,0.9045340337332909,0.0,0.09546596626670911,0.0,Intrapreneurial,4.02,3,Critical
c35fc143-01c3-4f93-b7f5-8b498f6a267a,3405,2,1,1,-1.0,-1.507556722888818,0.25,0.507556722888818,0.1268891807222045,Intrapreneurial,4.12,3,Critical
c35fc143-01c3-4f93-b7f5-8b498f6a267a,3401,1,2,3,1.0,0.9045340337332909,0.0,0.09546596626670911,0.0,Not Intrapreneurial,4.15,3,Critical
2b5a8032-a599-4424-a10d-5b7d6c0d1bed,21522,2,2,2,0.0,0.0,0.25,0.0,0.0,Not Intrapreneurial,3.82,3,Peripheral
4128ccfd-5c33-4026-b357-ff5211a35704,20184,2,3,3,1.0690449676496974,-0.7500000000000001,0.25,1.8190449676496976,0.4547612419124244,Not Intrapreneurial,4.44,5,Core
4128ccfd-5c33-4026-b357-ff5211a35704,12904,2,2,3,-0.2672612419124246,-0.7500000000000001,0.25,0.4827387580875755,0.12068468952189387,Intrapreneurial,4.62,5,Core
4128ccfd-5c33-4026-b357-ff5211a35704,20189,4,3,3,1.0690449676496974,-0.7500000000000001,0.75,1.8190449676496976,1.3642837257372733,Not Intrapreneurial,4.21,4,Core
4128ccfd-5c33-4026-b357-ff5211a35704,12913,2,2,4,-0.2672612419124246,0.4999999999999999,0.25,-0.7672612419124245,-0.19181531047810613,Not Intrapreneurial,4.04,4,Core
4128ccfd-5c33-4026-b357-ff5211a35704,20188,1,1,5,-1.6035674514745466,1.7499999999999998,0.0,-3.3535674514745466,-0.0,Not Intrapreneurial,3.58,5,Routine
9b074dfc-e142-4c2f-a57c-2763dd078fb4,14640,1,3,3,-1.2247448713915892,1.0932163332202427,0.0,-2.317961204611832,-0.0,Not Intrapreneurial,4.52,3,Critical
9b074dfc-e142-4c2f-a57c-2763dd078fb4,14653,4,4,2,0.8164965809277258,-0.4685212856658179,0.75,1.2850178665935437,0.9637633999451578,Not Intrapreneurial,4.27,4,Core
9b074dfc-e142-4c2f-a57c-2763dd078fb4,14644,4,4,2,0.8164965809277258,-0.4685212856658179,0.75,1.2850178665935437,0.9637633999451578,Not Intrapreneurial,4.15,5,Core
9b074dfc-e142-4c2f-a57c-2763dd078fb4,14643,4,3,2,-1.2247448713915892,-0.4685212856658179,0.75,-0.7562235857257713,-0.5671676892943285,Not Intrapreneurial,4.12,5,Core
9b074dfc-e142-4c2f-a57c-2763dd078fb4,14645,4,4,3,0.8164965809277258,1.0932163332202427,0.75,-0.2767197522925169,-0.20753981421938766,Not Intrapreneurial,4.0,3,Critical
37194fb0-4583-4a89-851a-baf44e52d2be,20009,3,3,3,0.13483997249264842,0.5388159060803247,0.5,-0.40397593358767625,-0.20198796679383813,Not Intrapreneurial,4.39,5,Core
37194fb0-4583-4a89-851a-baf44e52d2be,15894,3,3,3,0.13483997249264842,0.5388159060803247,0.5,-0.40397593358767625,-0.20198796679383813,Not Intrapreneurial,3.95,4,Routine
37194fb0-4583-4a89-851a-baf44e52d2be,15897,4,4,3,1.2135597524338357,0.5388159060803247,0.75,0.674743846353511,0.5060578847651332,Not Intrapreneurial,3.93,5,Routine
37194fb0-4583-4a89-851a-baf44e52d2be,15902,2,2,2,-0.9438798074485389,-0.8980265101338746,0.25,-0.045853297314664365,-0.011463324328666091,Not Intrapreneurial,3.8,4,Routine
8dd104b1-4729-4efb-b893-259d7c53b03f,21919,2,2,2,-1.0,0.0,0.25,-1.0,-0.25,Intrapreneurial,4.38,5,Core
9843b969-544d-4e21-9661-8b6e77f27447,3394,5,3,4,0.0,1.7320508075688774,1.0,-1.7320508075688774,-1.7320508075688774,Not Intrapreneurial,4.37,3,Critical
9843b969-544d-4e21-9661-8b6e77f27447,3395,4,3,3,0.0,-0.5773502691896258,0.75,0.5773502691896258,0.4330127018922194,Intrapreneurial,4.02,3,Critical
9843b969-544d-4e21-9661-8b6e77f27447,3405,5,3,3,0.0,-0.5773502691896258,1.0,0.5773502691896258,0.5773502691896258,Intrapreneurial,4.12,3,Critical
92c94adc-c78d-4ce9-9640-28eac52bd264,11363,5,3,2,-1.7888543819998324,0.632455532033676,1.0,-2.4213099140335084,-2.4213099140335084,Not Intrapreneurial,4.16,5,Core
92c94adc-c78d-4ce9-9640-28eac52bd264,11371,4,5,2,1.3416407864998732,0.632455532033676,0.75,0.7091852544661972,0.5318889408496479,Not Intrapreneurial,3.77,5,Routine
92c94adc-c78d-4ce9-9640-28eac52bd264,11369,4,4,1,-0.22360679774997955,-1.5811388300841893,0.75,1.3575320323342097,1.0181490242506572,Not Intrapreneurial,3.67,5,Routine
30fd29a7-31dc-4872-9136-bf5bf116efa0,22655,4,1,1,0.0,0.0,0.75,0.0,0.0,Not Intrapreneurial,4.43,5,Core
d4ec9120-e14c-4a4e-a4db-5e646dc39a63,1031,2,2,4,-0.5773502691896258,0.5773502691896258,0.25,-1.1547005383792517,-0.2886751345948129,Not Intrapreneurial,4.18,4,Core
d4ec9120-e14c-4a4e-a4db-5e646dc39a63,1035,1,2,4,-0.5773502691896258,0.5773502691896258,0.0,-1.1547005383792517,-0.0,Not Intrapreneurial,4.13,3,Critical
cf9dd007-f772-4938-88e3-67110c8f8353,20479,3,5,3,1.4411533842457842,-0.7745966692414834,0.5,2.215750053487268,1.107875026743634,Not Intrapreneurial,4.43,7,Core
cf9dd007-f772-4938-88e3-67110c8f8353,136,4,4,3,0.16012815380508713,-0.7745966692414834,0.75,0.9347248230465706,0.7010436172849279,Intrapreneurial,4.33,3,Critical
cf9dd007-f772-4938-88e3-67110c8f8353,19596,4,4,4,0.16012815380508713,1.2909944487358056,0.75,-1.1308662949307184,-0.8481497211980389,Not Intrapreneurial,4.1,5,Core
cf9dd007-f772-4938-88e3-67110c8f8353,19594,4,4,4,0.16012815380508713,1.2909944487358056,0.75,-1.1308662949307184,-0.8481497211980389,Intrapreneurial,2.95,3,Peripheral
8dd70ec7-13f2-49dc-abf2-81a7447867de,20329,2,1,5,-1.2857142857142856,0.6546536707079773,0.25,-1.940367956422263,-0.4850919891055657,Not Intrapreneurial,4.52,4,Core
8dd70ec7-13f2-49dc-abf2-81a7447867de,16182,1,1,1,-1.2857142857142856,-1.5275252316519468,0.0,0.24181094593766117,0.0,Intrapreneurial,4.52,3,Critical
8dd70ec7-13f2-49dc-abf2-81a7447867de,20318,4,2,5,0.142857142857143,0.6546536707079773,0.75,-0.5117965278508343,-0.3838473958881257,Not Intrapreneurial,4.17,4,Core
8dd70ec7-13f2-49dc-abf2-81a7447867de,20321,3,3,1,1.5714285714285716,-1.5275252316519468,0.5,3.0989538030805184,1.5494769015402592,Intrapreneurial,4.14,4,Core
8dd70ec7-13f2-49dc-abf2-81a7447867de,16191,2,2,1,0.142857142857143,-1.5275252316519468,0.25,1.6703823745090898,0.41759559362727244,Not Intrapreneurial,3.73,3,Peripheral
9b074dfc-e142-4c2f-a57c-2763dd078fb4,14648,4,3,2,-1.2247448713915892,-0.4685212856658179,0.75,-0.7562235857257713,-0.5671676892943285,Not Intrapreneurial,4.3,5,Core
9b074dfc-e142-4c2f-a57c-2763dd078fb4,14652,4,3,3,-1.2247448713915892,1.0932163332202427,0.75,-2.317961204611832,-1.738470903458874,Not Intrapreneurial,4.26,6,Core
9b074dfc-e142-4c2f-a57c-2763dd078fb4,14639,4,4,2,0.8164965809277258,-0.4685212856658179,0.75,1.2850178665935437,0.9637633999451578,Not Intrapreneurial,4.21,3,Critical
9b074dfc-e142-4c2f-a57c-2763dd078fb4,14649,4,4,1,0.8164965809277258,-2.0302589045518786,0.75,2.8467554854796044,2.135066614109703,Intrapreneurial,4.12,3,Critical
9b074dfc-e142-4c2f-a57c-2763dd078fb4,14650,4,4,3,0.8164965809277258,1.0932163332202427,0.75,-0.2767197522925169,-0.20753981421938766,Not Intrapreneurial,4.09,4,Core
962b1a1c-b4b7-489d-8692-4edb0677bc01,23195,1,2,1,-1.0690449676496978,0.0,0.0,-1.0690449676496978,-0.0,Not Intrapreneurial,4.6,5,Core
962b1a1c-b4b7-489d-8692-4edb0677bc01,23197,1,5,1,1.3363062095621219,0.0,0.0,1.3363062095621219,0.0,Not Intrapreneurial,4.47,5,Core
962b1a1c-b4b7-489d-8692-4edb0677bc01,23213,2,3,1,-0.2672612419124245,0.0,0.25,-0.2672612419124245,-0.06681531047810613,Not Intrapreneurial,3.84,5,Routine
6cd12d7d-7441-4c9c-a99a-33f698c386a4,21522,4,2,4,0.0,0.0,0.75,0.0,0.0,Not Intrapreneurial,3.82,3,Peripheral
e48336d0-ddcc-4144-98b2-06e6bedd7b51,14707,2,4,2,0.9045340337332909,-0.30151134457776363,0.25,1.2060453783110545,0.30151134457776363,Not Intrapreneurial,4.58,7,Core
e48336d0-ddcc-4144-98b2-06e6bedd7b51,14695,1,3,3,-0.30151134457776363,0.9045340337332909,0.0,-1.2060453783110545,-0.0,Not Intrapreneurial,4.0,3,Critical
e48336d0-ddcc-4144-98b2-06e6bedd7b51,14722,3,4,1,0.9045340337332909,-1.507556722888818,0.5,2.412090756622109,1.2060453783110545,Not Intrapreneurial,3.18,3,Peripheral
e48336d0-ddcc-4144-98b2-06e6bedd7b51,14723,1,2,3,-1.507556722888818,0.9045340337332909,0.0,-2.412090756622109,-0.0,Not Intrapreneurial,3.73,3,Peripheral
5563aa88-bd44-48aa-a3ff-3abb122d0f02,7319,4,3,3,-1.0,-1.0,0.75,0.0,0.0,Not Intrapreneurial,4.45,3,Critical
5563aa88-bd44-48aa-a3ff-3abb122d0f02,7320,3,4,4,1.0,1.0,0.5,0.0,0.0,Not Intrapreneurial,4.13,3,Critical
cc602f61-7db0-42f2-a05e-29a18a09668f,3482,2,5,1,0.0,0.0,0.25,0.0,0.0,Intrapreneurial,3.97,5,Routine
781aa060-95b4-4536-90a1-086df99ed284,16135,1,2,3,1.0,-1.0,0.0,2.0,0.0,Not Intrapreneurial,3.41,3,Peripheral
781aa060-95b4-4536-90a1-086df99ed284,16140,1,1,4,-1.0,1.0,0.0,-2.0,-0.0,Not Intrapreneurial,4.19,5,Core
d2dde44c-83d4-4bd6-8b29-78319f401143,3466,3,3,2,0.7071067811865478,0.0,0.5,0.7071067811865478,0.3535533905932739,Not Intrapreneurial,3.71,6,Routine
d2dde44c-83d4-4bd6-8b29-78319f401143,3474,3,2,2,-1.4142135623730947,0.0,0.5,-1.4142135623730947,-0.7071067811865474,Intrapreneurial,3.6,5,Routine
d2dde44c-83d4-4bd6-8b29-78319f401143,3484,3,3,2,0.7071067811865478,0.0,0.5,0.7071067811865478,0.3535533905932739,Intrapreneurial,3.48,4,Routine
efe04c16-608c-4224-aa87-19f38c6cbaab,21511,3,3,3,-1.0,0.0,0.5,-1.0,-0.5,Not Intrapreneurial,4.3,3,Critical
efe04c16-608c-4224-aa87-19f38c6cbaab,21522,2,4,3,1.0,0.0,0.25,1.0,0.25,Not Intrapreneurial,3.82,3,Peripheral
08c0942b-a9bb-4949-8dae-a949d3679df0,23314,3,2,1,0.7745966692414834,-1.414213562373095,0.5,2.1888102316145783,1.0944051158072892,Not Intrapreneurial,4.64,7,Core
08c0942b-a9bb-4949-8dae-a949d3679df0,23315,2,2,2,0.7745966692414834,0.0,0.25,0.7745966692414834,0.19364916731037085,Not Intrapreneurial,4.62,7,Core
08c0942b-a9bb-4949-8dae-a949d3679df0,23316,4,1,1,-1.2909944487358056,-1.414213562373095,0.75,0.12321911363728932,0.09241433522796699,Not Intrapreneurial,4.61,7,Core
08c0942b-a9bb-4949-8dae-a949d3679df0,23318,4,2,3,0.7745966692414834,1.414213562373095,0.75,-0.6396168931316115,-0.47971266984870864,Not Intrapreneurial,4.46,7,Core
08c0942b-a9bb-4949-8dae-a949d3679df0,23319,4,2,2,0.7745966692414834,0.0,0.75,0.7745966692414834,0.5809475019311126,Not Intrapreneurial,4.45,5,Core
